12
13
13
13
18
12
13
10
13
18
12
13
18
13
10
9
13
12
18
10
13
10
12
13
13
13
12
12
15
11
15
13
12
12
18
13
9
13
1
12
15
15
12
10
10
12
13
12
13
10
13
12
1
13
4
10
12
15
18
13
10
12
12
12
12
13
18
9
18
2
9
18
18
13
11
13
13
12
13
13
13
12
9
17
13
13
18
13
13
15
18
18
12
10
18
13
13
9
13
13
18
1
13
10
13
18
4
18
13
18
12
18
1
12
10
18
18
13
12
10
12
13
13
13
10
13
13
13
10
9
18
13
13
13
18
13
9
9
13
13
13
12
18
13
13
18
15
14
13
-1
9
10
13
13
13
4
18
12
17
18
17
1
15
13
13
10
13
12
13
9
11
17
13
13
11
13
15
13
10
13
12
13
13
15
10
13
13
12
13
13
13
13
13
4
11
13
18
10
9
3
12
13
9
11
10
12
12
9
18
12
18
12
4
12
12
13
10
13
13
13
12
10
13
13
18
13
13
3
13
13
9
12
-1
18
13
11
11
9
10
9
13
9
13
18
18
12
4
13
15
4
4
14
13
10
13
4
13
18
18
9
18
13
9
17
9
3
4
13
12
12
18
14
4
13
13
18
12
9
13
13
9
15
13
12
18
11
13
12
13
13
11
15
15
18
13
15
13
15
13
13
11
13
9
18
10
13
12
12
13
9
12
18
18
13
12
13
10
12
10
12
9
10
18
12
10
12
15
13
13
12
9
13
13
15
3
3
13
13
11
13
-1
18
15
12
13
10
15
13
13
18
11
10
13
10
13
10
9
9
15
9
13
10
13
18
13
12
13
9
12
13
13
12
15
9
4
13
13
13
13
12
13
15
13
13
15
10
12
15
10
18
13
-1
13
-1
13
14
13
11
15
13
12
12
18
15
9
15
12
13
13
4
13
18
4
10
18
13
13
1
3
13
13
13
13
13
13
12
13
1
15
13
15
11
15
10
15
14
12
13
10
10
13
13
13
15
15
13
13
1
15
15
18
13
13
17
12
18
12
13
13
13
12
10
11
15
13
4
4
15
17
13
18
13
13
12
12
13
13
10
17
13
12
13
3
18
13
12
12
13
15
10
12
13
10
18
13
10
12
13
9
12
13
12
13
12
13
13
13
12
12
15
10
4
13
13
12
12
13
4
13
13
15
13
13
13
15
10
11
13
12
13
1
18
18
10
13
10
18
15
9
10
4
12
13
13
15
10
18
15
18
13
9
13
13
13
13
13
13
12
15
11
13
13
13
10
12
18
13
15
12
1
10
18
12
13
10
15
4
13
18
12
13
13
10
13
13
15
13
13
18
13
13
13
13
18
13
13
9
15
9
13
10
10
12
13
13
2
11
9
12
4
13
13
13
12
13
10
12
9
12
12
11
9
13
18
13
12
12
12
13
15
9
13
11
18
13
18
11
13
13
13
13
10
13
13
18
12
11
13
13
18
15
3
13
18
10
10
12
13
13
10
15
4
13
13
18
13
12
13
10
9
13
10
13
9
15
13
13
4
13
13
15
13
12
15
13
12
13
15
15
13
13
13
13
12
10
12
13
13
18
12
15
13
9
3
12
13
13
13
9
10
13
13
13
13
13
13
15
12
1
13
13
13
15
13
12
4
9
10
13
4
11
17
10
13
13
1
18
13
10
12
12
13
18
12
4
10
9
18
4
13
12
13
12
13
12
10
4
4
10
1
15
12
12
15
10
10
13
11
13
13
15
13
15
9
15
15
15
18
13
11
10
12
12
9
12
17
13
10
9
18
11
15
11
9
13
18
13
10
4
11
12
13
18
13
13
13
13
13
13
12
13
9
15
10
1
4
13
15
10
13
13
13
13
13
9
15
10
15
13
13
15
13
9
13
4
13
18
13
4
13
11
4
18
2
13
13
18
18
13
13
12
4
12
12
12
10
12
10
12
18
13
12
15
13
10
9
12
9
12
15
13
